sale_id,customer_id,product_id,fecha_venta,quantity,unit_price,discount,channel,payment_method,country
300656,227,39,28/09/2023 00:00,4,273.29,0,Distribuidor,Yape/Plin,Colombia
300658,44,16,16/12/2024 00:00,6,107.5,0,Tienda,Tarjeta,Colombia
300673,32,56,31/10/2024 00:00,1,496.39,0,Web,Tarjeta,Colombia
300682,61,49,04/04/2024 00:00,1,179.61,0,Tienda,Efectivo,Colombia
300683,146,18,04/04/2023 00:00,5,8149,0,Web,Transferencia,Colombia
300689,93,33,23/02/2023 00:00,4,526.62,0,Distribuidor,Tarjeta,Colombia
300696,72,14,01/09/2023 00:00,6,72.31,0,Marketplace,Tarjeta,Colombia
300705,120,4,21/06/2024 00:00,2,18.8,0,Tienda,Transferencia,Colombia
300726,7,50,13/03/2024 00:00,-1,175.24,0,Marketplace,Transferencia,Colombia
300727,35,35,21/02/2024 00:00,1,574.32,0,Web,Transferencia,Colombia
300742,35,39,14/06/2023 00:00,3,300.55,0,Web,Efectivo,Colombia
300744,2,55,18/06/2025 00:00,6,631.4,0,Web,Yape/Plin,Colombia
300751,35,48,15/12/2024 00:00,3,24931,0,Tienda,Yape/Plin,Colombia
300760,137,42,13/10/2023 00:00,6,128.13,0,Marketplace,Transferencia,Colombia
300766,35,1,20/02/2025 00:00,1,985.71,0,Marketplace,Yape/Plin,Colombia
300768,220,17,13/08/2025 00:00,1,73.85,0,Tienda,Tarjeta,Colombia
300773,214,17,15/06/2023 00:00,6,69.23,0,Distribuidor,Tarjeta,Colombia
300780,35,55,28/03/2025 00:00,1,573.16,0,Tienda,Tarjeta,Colombia
300808,240,49,07/03/2024 00:00,5,195.18,0,Distribuidor,Efectivo,Colombia
300822,46,50,02/09/2023 00:00,6,17574,0,Marketplace,Efectivo,Colombia
300828,188,24,30/03/2024 00:00,3,522.11,0,Tienda,Yape/Plin,Colombia
300832,84,39,20/12/2025 00:00,-4,288.68,0,Web,Efectivo,Colombia
300841,220,56,28/08/2025 00:00,3,550.88,0,Marketplace,Tarjeta,Colombia
300857,19,30,14/02/2023 00:00,3,162.67,0,Marketplace,Yape/Plin,Colombia
300860,108,20,02/01/2025 00:00,5,34.73,0,Tienda,Transferencia,Colombia
300893,141,3,31/12/2023 00:00,4,168.63,0,Web,Efectivo,Colombia
300894,96,21,26/05/2025 00:00,2,122.69,0,Marketplace,Efectivo,Colombia
300896,190,50,05/08/2025 00:00,2,163.95,0,Distribuidor,Tarjeta,Colombia
300897,61,53,15/05/2025 00:00,6,204.21,0,Tienda,Tarjeta,Colombia
300899,168,12,03/09/2023 00:00,1,132.21,0,Web,Transferencia,Colombia
200160,155,1,19/10/2025 00:00,1,95176,0,Distribuidor,Efectivo,México
200133,167,2,05/01/2024 00:00,3,888.95,0,Web,Efectivo,México
200221,154,24,15/06/2025 00:00,1,534.75,0,Distribuidor,Yape/Plin,México
200166,59,33,01/05/2023 00:00,5,537.54,0,Distribuidor,Transferencia,México
200118,3,26,05/09/2023 00:00,1,25874,0,Marketplace,Tarjeta,México
200103,155,47,24/02/2023 00:00,-4,53897,0,Web,Tarjeta,México
200131,155,20,01/12/2024 00:00,2,3733,0,Marketplace,Tarjeta,México
200180,155,21,31/05/2023 00:00,6,106.99,0,Distribuidor,Efectivo,México
200005,167,25,04/02/2025 00:00,1,246.01,0,Marketplace,Transferencia,México
200008,143,25,22/05/2025 00:00,1,227.55,0,Web,Tarjeta,México
200018,12,16,14/05/2024 00:00,-2,108.27,0,Tienda,Transferencia,México
200102,12,32,19/07/2023 00:00,5,445.22,0,Marketplace,Tarjeta,México
200117,13,10,30/10/2024 00:00,1,14.87,0,Tienda,Efectivo,México
200188,36,32,15/06/2024 00:00,5,486.56,0,Marketplace,Yape/Plin,México
200015,152,19,05/04/2025 00:00,5,12489,0,Marketplace,Yape/Plin,México
200016,152,16,23/11/2024 00:00,1,108.45,0,Web,Tarjeta,México
200101,134,32,04/02/2025 00:00,1,482.17,0,Distribuidor,Efectivo,México
200092,39,24,29/04/2025 00:00,-5,561.32,0,Web,Transferencia,México
200140,140,39,17/03/2023 00:00,6,296.79,0,Web,Yape/Plin,México
200146,140,34,07/08/2023 00:00,4,35.97,0,Tienda,Tarjeta,México
200034,169,50,09/03/2025 00:00,2,183.73,0,Tienda,Tarjeta,México
200076,34,26,09/07/2023 00:00,1,254.49,0,Marketplace,Transferencia,México
200037,237,36,21/05/2023 00:00,2,141.97,0,Web,Yape/Plin,México
200039,237,50,07/09/2025 00:00,6,196.72,0,Marketplace,Transferencia,México
200184,121,28,11/05/2023 00:00,4,222.36,0,Distribuidor,Yape/Plin,México
200082,118,49,06/03/2023 00:00,5,204.32,0,Marketplace,Yape/Plin,México
200106,88,3,20/05/2024 00:00,2,173.16,0,Distribuidor,Yape/Plin,México
200216,88,7,06/05/2023 00:00,1,213.72,0,Distribuidor,Transferencia,México
200112,156,13,14/03/2024 00:00,6,27.42,0,Distribuidor,Transferencia,México
200196,193,55,01/07/2024 00:00,1,615.84,0,Tienda,Yape/Plin,México
200254,99,26,28/07/2024 00:00,6,28363,0,Tienda,Efectivo,México
200273,125,38,18/06/2024 00:00,3,5959,0,Web,Tarjeta,México
200281,68,22,01/04/2025 00:00,4,28.25,0,Distribuidor,Yape/Plin,México
200285,13,31,22/08/2024 00:00,6,545.3,0,Marketplace,Tarjeta,México
200288,128,56,12/08/2025 00:00,5,505.88,0,Distribuidor,Transferencia,México
200291,217,36,17/06/2023 00:00,2,137.69,0,Distribuidor,Transferencia,México
200292,60,60,24/09/2023 00:00,1,419.49,0,Tienda,Yape/Plin,México
200309,40,16,09/03/2025 00:00,1,11256,0,Marketplace,Transferencia,México
200312,39,42,29/11/2025 00:00,3,137.75,0,Web,Transferencia,México
200328,42,48,17/07/2023 00:00,1,220.31,0,Web,Transferencia,México
200354,239,33,27/10/2025 00:00,1,636.11,0,Marketplace,Yape/Plin,México
200367,143,30,09/07/2024 00:00,6,180.24,0,Web,Efectivo,México
200388,200,35,11/04/2023 00:00,6,540.5,0,Web,Tarjeta,México
200400,82,9,16/04/2024 00:00,1,94.31,0,Marketplace,Efectivo,México
200405,185,26,27/12/2023 00:00,5,27185,0,Distribuidor,Transferencia,México
200420,37,46,07/08/2025 00:00,4,56307,0,Web,Transferencia,México
200432,143,10,03/02/2023 00:00,4,16.15,0,Tienda,Transferencia,México
200435,37,56,07/02/2023 00:00,2,57906,0,Web,Transferencia,México
200441,134,39,04/06/2024 00:00,5,311.64,0,Distribuidor,Tarjeta,México
200442,97,17,16/04/2025 00:00,3,66.83,0,Web,Efectivo,México
200444,128,53,10/02/2024 00:00,5,211.01,0,Web,Yape/Plin,México
200467,143,10,07/11/2023 00:00,2,14.42,0,Web,Tarjeta,México
200484,182,8,25/10/2024 00:00,6,52.24,0,Marketplace,Transferencia,México
200492,3,28,24/06/2024 00:00,2,246,0,Web,Efectivo,México
200500,193,18,25/12/2023 00:00,5,72.6,0,Marketplace,Tarjeta,México
200502,82,4,11/10/2025 00:00,4,18.55,0,Distribuidor,Yape/Plin,México
200503,109,7,22/04/2024 00:00,6,231.3,0,Web,Tarjeta,México
200509,170,8,16/04/2024 00:00,5,49.17,0,Tienda,Tarjeta,México
200531,26,32,29/09/2024 00:00,3,4956,0,Distribuidor,Transferencia,México
200535,170,12,11/04/2025 00:00,1,13332,0,Web,Tarjeta,México
200538,223,47,03/02/2023 00:00,1,542.76,0,Web,Tarjeta,México
200543,33,30,17/12/2024 00:00,6,185.1,0,Web,Transferencia,México
200561,17,32,20/04/2023 00:00,2,473.92,0,Distribuidor,Tarjeta,México
200566,89,24,22/08/2023 00:00,3,558.09,0,Distribuidor,Transferencia,México
200568,170,54,23/07/2025 00:00,3,512.05,0,Tienda,Tarjeta,México
200580,239,10,12/07/2023 00:00,3,15.14,0,Web,Efectivo,México
200585,221,8,06/12/2023 00:00,4,49.79,0,Web,Transferencia,México
200586,59,29,08/10/2024 00:00,6,4888,0,Distribuidor,Efectivo,México
200592,40,11,03/03/2023 00:00,2,166.9,0,Distribuidor,Transferencia,México
200595,89,31,18/01/2023 00:00,5,495.45,0,Web,Efectivo,México
200637,169,49,16/03/2024 00:00,-1,195.15,0,Web,Transferencia,México
200649,115,26,18/12/2025 00:00,2,29449,0,Marketplace,Transferencia,México
200654,203,23,06/01/2025 00:00,3,153.65,0,Marketplace,Transferencia,México
200683,6,39,04/03/2025 00:00,3,26904,0,Distribuidor,Tarjeta,México
200700,99,10,24/10/2024 00:00,5,15.03,0,Tienda,Tarjeta,México
200708,65,10,29/03/2023 00:00,4,14.74,0,Web,Yape/Plin,México
200716,129,27,04/09/2023 00:00,3,160.34,0,Web,Transferencia,México
200723,140,8,09/05/2024 00:00,1,57.88,0,Distribuidor,Yape/Plin,México
200731,65,30,05/09/2024 00:00,2,168.8,0,Web,Yape/Plin,México
200743,223,50,07/07/2023 00:00,2,184.03,0,Distribuidor,Tarjeta,México
200752,40,30,18/03/2025 00:00,6,168.96,0,Tienda,Yape/Plin,México
200766,189,48,18/04/2025 00:00,5,229.51,0,Distribuidor,Yape/Plin,México
200789,59,43,05/11/2024 00:00,1,252.95,0,Marketplace,Efectivo,México
200791,10,5,05/05/2024 00:00,5,45.27,0,Distribuidor,Efectivo,México
200800,152,16,08/02/2024 00:00,4,115.67,0,Distribuidor,Yape/Plin,México
200822,221,45,27/07/2023 00:00,6,62012,0,Tienda,Tarjeta,México
200823,99,29,26/03/2025 00:00,4,4806,0,Web,Transferencia,México
200834,89,20,09/02/2024 00:00,1,39.25,0,Distribuidor,Efectivo,México
200840,191,23,03/12/2025 00:00,6,153.96,0,Distribuidor,Yape/Plin,México
200849,39,57,11/12/2023 00:00,5,7359,0,Tienda,Tarjeta,México
200853,40,59,19/05/2024 00:00,4,463.51,0,Distribuidor,Efectivo,México
200860,12,24,10/01/2025 00:00,6,544.22,0,Tienda,Efectivo,México
200864,37,53,21/03/2025 00:00,1,178.76,0,Web,Tarjeta,México
200885,81,39,28/05/2023 00:00,6,303.73,0,Tienda,Transferencia,México
100009,77,51,20/04/2023 00:00,1,539.81,0,Marketplace,Transferencia,Perú
100055,4,3,03/01/2025 00:00,5,178,0,Tienda,Tarjeta,Perú
100240,186,6,14/11/2023 00:00,3,64.67,0,Marketplace,Efectivo,Perú
100184,160,16,12/02/2025 00:00,4,99.25,0,Web,Efectivo,Perú
100145,73,56,22/04/2025 00:00,2,57982,0,Web,Tarjeta,Perú
100006,230,43,14/05/2023 00:00,3,242.06,0,Marketplace,Transferencia,Perú
100027,230,48,02/12/2024 00:00,4,264.9,0,Web,Yape/Plin,Perú
100199,69,29,02/03/2025 00:00,3,5264,0,Distribuidor,Efectivo,Perú
100233,230,41,09/03/2025 00:00,5,422.99,0,Web,Transferencia,Perú
100015,62,40,25/10/2025 00:00,5,108.85,0,Tienda,Efectivo,Perú
100073,41,2,19/05/2025 00:00,6,91818,0,Web,Yape/Plin,Perú
100026,178,25,09/02/2025 00:00,4,251.09,0,Marketplace,Transferencia,Perú
100047,87,56,19/08/2025 00:00,2,515.81,0,Marketplace,Efectivo,Perú
100100,87,30,29/04/2023 00:00,6,184.55,0,Distribuidor,Efectivo,Perú
100053,206,53,10/06/2024 00:00,3,196.88,0,Tienda,Efectivo,Perú
100064,236,52,23/10/2024 00:00,3,552.12,0,Distribuidor,Transferencia,Perú
100098,107,40,30/12/2025 00:00,4,111.49,0,Marketplace,Transferencia,Perú
100164,66,2,16/07/2024 00:00,5,833.16,0,Web,Efectivo,Perú
100197,159,20,16/04/2025 00:00,4,39.69,0,Tienda,Yape/Plin,Perú
100136,232,52,26/12/2023 00:00,1,579.44,0,Distribuidor,Tarjeta,Perú
100137,232,17,03/02/2024 00:00,6,6538,0,Distribuidor,Yape/Plin,Perú
100171,164,11,21/01/2025 00:00,3,150.2,0,Tienda,Transferencia,Perú
100246,172,42,15/10/2024 00:00,2,146.53,0,Distribuidor,Tarjeta,Perú
100250,199,1,20/03/2023 00:00,1,940.97,0,Tienda,Tarjeta,Perú
100255,112,24,24/05/2024 00:00,6,497.04,0,Distribuidor,Tarjeta,Perú
100259,225,13,08/09/2023 00:00,3,25.57,0,Distribuidor,Tarjeta,Perú
100276,206,17,03/11/2024 00:00,-5,69,0,Marketplace,Efectivo,Perú
100279,166,46,09/04/2025 00:00,3,560.76,0,Web,Tarjeta,Perú
100281,162,26,20/06/2023 00:00,6,289.1,0,Marketplace,Transferencia,Perú
100284,105,40,04/12/2024 00:00,3,11459,0,Distribuidor,Yape/Plin,Perú
100286,25,46,29/08/2023 00:00,5,544.78,0,Marketplace,Yape/Plin,Perú
100287,219,22,04/10/2023 00:00,3,27.92,0,Marketplace,Yape/Plin,Perú
100297,206,37,22/07/2024 00:00,2,59.82,0,Web,Tarjeta,Perú
100301,226,35,17/09/2025 00:00,3,576.23,0,Web,Yape/Plin,Perú
100317,104,30,31/08/2024 00:00,1,162.59,0,Web,Transferencia,Perú
100344,139,15,31/10/2023 00:00,1,70.49,0,Marketplace,Efectivo,Perú
100356,136,51,08/07/2025 00:00,6,527.47,0,Web,Efectivo,Perú
100385,164,12,05/05/2023 00:00,1,126.12,0,Distribuidor,Tarjeta,Perú
100387,67,19,07/04/2025 00:00,5,12558,0,Tienda,Yape/Plin,Perú
100407,4,15,13/12/2024 00:00,4,78.04,0,Web,Efectivo,Perú
100420,104,42,07/10/2024 00:00,3,123.96,0,Tienda,Efectivo,Perú
100455,4,40,09/12/2025 00:00,3,108.82,0,Tienda,Efectivo,Perú
100475,178,2,13/05/2025 00:00,6,867.51,0,Tienda,Tarjeta,Perú
100483,87,24,17/08/2025 00:00,1,48603,0,Web,Yape/Plin,Perú
100489,41,34,28/10/2023 00:00,4,3269,0,Tienda,Transferencia,Perú
100501,226,3,17/03/2024 00:00,1,174.96,0,Tienda,Tarjeta,Perú
100511,230,30,06/06/2024 00:00,6,185.73,0,Distribuidor,Tarjeta,Perú
100525,197,40,26/11/2024 00:00,2,126.87,0,Distribuidor,Yape/Plin,Perú
100527,14,6,06/12/2024 00:00,6,67.1,0,Tienda,Transferencia,Perú
100528,149,38,19/09/2025 00:00,1,510.46,0,Marketplace,Tarjeta,Perú
100529,107,10,28/06/2024 00:00,5,15.52,0,Web,Efectivo,Perú
100531,73,50,01/02/2023 00:00,1,189.96,0,Tienda,Transferencia,Perú
100533,139,49,25/04/2023 00:00,3,203.4,0,Tienda,Yape/Plin,Perú
100547,136,16,08/02/2024 00:00,1,106.46,0,Tienda,Tarjeta,Perú
100560,164,38,25/12/2023 00:00,1,585.03,0,Marketplace,Transferencia,Perú
100563,48,3,06/08/2025 00:00,1,190.52,0,Marketplace,Transferencia,Perú
100564,83,19,17/09/2024 00:00,6,127.09,0,Distribuidor,Efectivo,Perú
100568,219,60,29/08/2024 00:00,6,366.97,0,Distribuidor,Transferencia,Perú
100590,18,11,16/05/2023 00:00,3,149.86,0,Web,Efectivo,Perú
100593,67,53,08/01/2024 00:00,6,21108,0,Distribuidor,Yape/Plin,Perú
100603,142,28,01/11/2025 00:00,2,205.95,0,Tienda,Tarjeta,Perú
100625,136,21,24/11/2025 00:00,-5,109.49,0,Marketplace,Efectivo,Perú
100630,91,7,29/12/2023 00:00,4,223.51,0,Distribuidor,Yape/Plin,Perú
100647,20,6,08/01/2023 00:00,3,5661,0,Marketplace,Tarjeta,Perú
100656,83,40,03/05/2023 00:00,6,117.24,0,Tienda,Transferencia,Perú
100658,142,57,07/07/2024 00:00,5,67.47,0,Tienda,Transferencia,Perú
100666,70,19,01/01/2023 00:00,2,12682,0,Tienda,Transferencia,Perú
100672,66,29,26/11/2023 00:00,6,50.47,0,Tienda,Transferencia,Perú
100673,66,26,26/04/2023 00:00,6,266.86,0,Distribuidor,Efectivo,Perú
100687,225,41,10/03/2023 00:00,3,435.87,0,Tienda,Transferencia,Perú
100724,22,32,07/02/2024 00:00,1,471.04,0,Web,Efectivo,Perú
100726,48,31,28/08/2023 00:00,5,51615,0,Web,Transferencia,Perú
100734,4,46,05/05/2024 00:00,3,564.21,0,Marketplace,Tarjeta,Perú
100759,139,42,13/11/2023 00:00,3,124.4,0,Tienda,Transferencia,Perú
100767,176,33,24/11/2023 00:00,2,553.02,0,Web,Transferencia,Perú
100771,63,12,28/10/2023 00:00,2,13499,0,Tienda,Yape/Plin,Perú
100777,77,47,07/01/2024 00:00,5,521.22,0,Distribuidor,Tarjeta,Perú
100797,83,3,04/02/2025 00:00,3,20285,0,Distribuidor,Tarjeta,Perú
100799,224,24,13/08/2023 00:00,2,544.39,0,Web,Efectivo,Perú
100820,4,54,07/03/2025 00:00,2,57457,0,Tienda,Efectivo,Perú
100830,62,12,11/04/2023 00:00,6,127.09,0,Tienda,Yape/Plin,Perú
100831,30,41,28/02/2025 00:00,6,449.66,0,Marketplace,Transferencia,Perú
100836,67,9,26/03/2023 00:00,4,90,0,Distribuidor,Yape/Plin,Perú
100837,62,26,02/04/2025 00:00,3,28474,0,Distribuidor,Transferencia,Perú
100843,172,55,11/01/2024 00:00,2,617.07,0,Tienda,Tarjeta,Perú
100852,184,51,08/07/2024 00:00,4,50567,0,Tienda,Transferencia,Perú
100880,112,35,18/04/2023 00:00,3,573.99,0,Distribuidor,Efectivo,Perú
100889,1,2,19/05/2024 00:00,-2,907.96,0,Marketplace,Tarjeta,Perú
100891,1,60,23/04/2023 00:00,3,370.77,0,Tienda,Tarjeta,Perú
300223,29,43,14/11/2023 00:00,-6,219.7,0,Tienda,Transferencia,Colombia
300033,122,60,26/06/2023 00:00,6,392.07,0,Marketplace,Yape/Plin,Colombia
300241,163,31,27/07/2025 00:00,5,44971,0,Marketplace,Efectivo,Colombia
300043,7,50,28/07/2023 00:00,4,172.75,0,Marketplace,Yape/Plin,Colombia
300018,75,24,05/03/2025 00:00,4,535.6,0,Marketplace,Efectivo,Colombia
300022,201,17,29/06/2023 00:00,2,65.81,0,Tienda,Transferencia,Colombia
300121,35,46,17/01/2025 00:00,3,557.63,0,Tienda,Tarjeta,Colombia
300190,93,48,03/03/2024 00:00,2,248.17,0,Marketplace,Efectivo,Colombia
300039,213,27,28/05/2025 00:00,4,158.39,0,Marketplace,Tarjeta,Colombia
300123,46,16,23/12/2025 00:00,4,115.75,0,Tienda,Yape/Plin,Colombia
300161,61,31,24/09/2025 00:00,6,468.81,0,Web,Tarjeta,Colombia
300113,229,27,26/10/2023 00:00,2,147.86,0,Tienda,Tarjeta,Colombia
300184,53,25,21/07/2024 00:00,5,251.46,0,Marketplace,Tarjeta,Colombia
300139,181,11,11/09/2025 00:00,4,147.09,0,Marketplace,Efectivo,Colombia
300185,181,12,01/10/2025 00:00,4,143.34,0,Web,Yape/Plin,Colombia
300183,76,30,15/05/2024 00:00,1,185.42,0,Distribuidor,Tarjeta,Colombia
300085,79,60,10/02/2025 00:00,4,370.86,0,Tienda,Tarjeta,Colombia
300204,85,21,07/07/2023 00:00,5,112.24,0,Tienda,Efectivo,Colombia
300142,175,10,24/08/2023 00:00,6,14.4,0,Tienda,Efectivo,Colombia
300100,158,60,13/04/2024 00:00,6,420.51,0,Distribuidor,Tarjeta,Colombia
300101,173,34,28/12/2024 00:00,2,32.54,0,Tienda,Yape/Plin,Colombia
300114,240,14,22/11/2024 00:00,3,76.72,0,Marketplace,Yape/Plin,Colombia
300212,146,4,23/02/2024 00:00,5,1879,0,Tienda,Tarjeta,Colombia
300247,187,11,10/08/2025 00:00,5,159.6,0,Tienda,Yape/Plin,Colombia
300295,122,38,18/03/2023 00:00,1,560.52,0,Marketplace,Transferencia,Colombia
300299,213,15,12/11/2024 00:00,2,72.09,0,Tienda,Transferencia,Colombia
300308,175,5,11/03/2024 00:00,2,51.05,0,Web,Tarjeta,Colombia
300310,218,25,28/07/2024 00:00,5,255.16,0,Web,Efectivo,Colombia
300335,35,40,01/11/2023 00:00,1,112.11,0,Distribuidor,Tarjeta,Colombia
300340,240,32,22/12/2023 00:00,2,432.17,0,Web,Efectivo,Colombia
300352,90,7,02/11/2025 00:00,6,237.09,0,Marketplace,Tarjeta,Colombia
300358,173,28,25/10/2025 00:00,4,228.6,0,Marketplace,Efectivo,Colombia
300364,46,41,14/07/2024 00:00,6,456.58,0,Marketplace,Yape/Plin,Colombia
300378,204,33,12/12/2025 00:00,4,549.98,0,Web,Transferencia,Colombia
300387,32,12,23/03/2023 00:00,2,134.43,0,Tienda,Tarjeta,Colombia
300407,150,13,15/09/2024 00:00,5,28.77,0,Marketplace,Yape/Plin,Colombia
300411,11,31,24/02/2025 00:00,3,47704,0,Marketplace,Transferencia,Colombia
300419,86,11,28/02/2023 00:00,4,171.9,0,Distribuidor,Transferencia,Colombia
300426,218,37,24/01/2023 00:00,4,50.73,0,Tienda,Efectivo,Colombia
300433,49,59,24/03/2023 00:00,4,452.35,0,Web,Yape/Plin,Colombia
300454,175,4,16/07/2025 00:00,1,16.58,0,Marketplace,Transferencia,Colombia
300463,2,21,28/10/2023 00:00,6,118.68,0,Distribuidor,Efectivo,Colombia
300468,43,40,08/12/2024 00:00,1,111.92,0,Distribuidor,Yape/Plin,Colombia
300472,130,45,01/07/2023 00:00,-3,636.75,0,Tienda,Yape/Plin,Colombia
300480,181,52,21/11/2025 00:00,3,56468,0,Marketplace,Tarjeta,Colombia
300499,108,34,23/03/2024 00:00,6,34.83,0,Distribuidor,Efectivo,Colombia
300500,116,4,12/09/2025 00:00,6,16.14,0,Marketplace,Transferencia,Colombia
300522,133,30,14/04/2023 00:00,-2,179.46,0,Web,Transferencia,Colombia
300525,7,36,11/10/2025 00:00,2,144.05,0,Marketplace,Efectivo,Colombia
300530,229,4,26/05/2023 00:00,2,17.14,0,Marketplace,Transferencia,Colombia
300552,133,57,11/10/2025 00:00,2,6066,0,Tienda,Transferencia,Colombia
300562,229,52,02/03/2023 00:00,2,545.01,0,Web,Yape/Plin,Colombia
300573,188,36,18/03/2023 00:00,1,120.21,0,Distribuidor,Efectivo,Colombia
300578,84,19,22/07/2023 00:00,3,118.4,0,Tienda,Efectivo,Colombia
300581,106,14,11/08/2023 00:00,3,71.76,0,Web,Transferencia,Colombia
300586,198,3,30/07/2023 00:00,2,195.91,0,Distribuidor,Transferencia,Colombia
300590,116,13,20/12/2023 00:00,4,26.14,0,Distribuidor,Efectivo,Colombia
300600,80,23,10/01/2023 00:00,3,159.03,0,Marketplace,Tarjeta,Colombia
300616,238,54,12/08/2024 00:00,3,532.12,0,Marketplace,Efectivo,Colombia
300620,238,44,24/11/2025 00:00,-1,551.47,0,Web,Transferencia,Colombia
300625,158,56,20/01/2023 00:00,5,572.68,0,Marketplace,Tarjeta,Colombia
300628,213,37,29/03/2024 00:00,1,51.1,0,Web,Tarjeta,Colombia
300631,96,21,09/07/2023 00:00,6,1257,0,Marketplace,Efectivo,Colombia
300632,43,14,09/07/2024 00:00,3,7712,0,Web,Efectivo,Colombia
300640,238,19,16/12/2024 00:00,4,118.2,0,Distribuidor,Transferencia,Colombia
300672,141,51,02/09/2023 00:00,3,572.86,0,Tienda,Efectivo,Colombia
300684,179,19,26/02/2024 00:00,5,12981,0,Web,Transferencia,Colombia
300692,179,46,18/12/2023 00:00,1,504.1,0,Distribuidor,Tarjeta,Colombia
300693,108,26,21/08/2024 00:00,3,30256,0,Web,Transferencia,Colombia
300711,45,6,23/03/2023 00:00,4,60.07,0,Distribuidor,Yape/Plin,Colombia
300713,130,13,18/06/2024 00:00,-6,2584,0,Marketplace,Transferencia,Colombia
300715,145,26,03/12/2023 00:00,4,25338,0,Distribuidor,Efectivo,Colombia
300725,85,13,26/11/2023 00:00,3,31.13,0,Marketplace,Yape/Plin,Colombia
300748,188,44,08/02/2023 00:00,1,581.2,0,Web,Transferencia,Colombia
300764,84,31,05/10/2023 00:00,6,46134,0,Tienda,Tarjeta,Colombia
300767,147,42,26/03/2025 00:00,-1,138.72,0,Tienda,Transferencia,Colombia
300799,133,59,12/04/2024 00:00,6,455.85,0,Distribuidor,Transferencia,Colombia
300801,229,12,26/01/2024 00:00,6,141.72,0,Tienda,Efectivo,Colombia
300806,11,34,31/01/2023 00:00,1,30.85,0,Distribuidor,Yape/Plin,Colombia
300846,46,41,23/05/2025 00:00,2,389.13,0,Marketplace,Transferencia,Colombia
300851,133,12,26/06/2023 00:00,-6,134.16,0,Web,Efectivo,Colombia
300859,216,50,06/12/2025 00:00,6,170.29,0,Tienda,Tarjeta,Colombia
300864,153,45,06/06/2025 00:00,2,645.98,0,Tienda,Yape/Plin,Colombia
300878,196,32,03/01/2025 00:00,2,413.27,0,Marketplace,Transferencia,Colombia
300883,75,33,31/07/2024 00:00,2,55078,0,Marketplace,Transferencia,Colombia
200007,54,1,09/05/2023 00:00,2,9169,0,Marketplace,Efectivo,México
200213,9,41,18/06/2025 00:00,4,390.97,0,Tienda,Transferencia,México
200010,217,33,21/10/2024 00:00,1,565.54,0,Tienda,Tarjeta,México
200120,217,15,15/01/2024 00:00,4,7377,0,Distribuidor,Transferencia,México
200032,10,47,24/02/2025 00:00,6,467.05,0,Marketplace,Efectivo,México
200006,155,20,23/11/2025 00:00,3,35.26,0,Tienda,Efectivo,México
200198,36,55,25/09/2025 00:00,1,633.96,0,Tienda,Efectivo,México
200123,151,39,22/01/2024 00:00,1,290.22,0,Distribuidor,Transferencia,México
200084,89,46,06/12/2025 00:00,4,550.28,0,Web,Yape/Plin,México
200203,89,34,29/11/2023 00:00,5,3695,0,Marketplace,Yape/Plin,México
200170,23,58,07/12/2024 00:00,3,30033,0,Tienda,Tarjeta,México
200026,207,43,24/07/2023 00:00,2,25136,0,Marketplace,Efectivo,México
200029,207,16,10/08/2025 00:00,4,98.94,0,Marketplace,Yape/Plin,México
200027,39,16,04/11/2023 00:00,3,107.45,0,Distribuidor,Efectivo,México
200028,33,45,03/12/2023 00:00,4,575.46,0,Marketplace,Yape/Plin,México
200241,189,8,23/03/2023 00:00,4,48.75,0,Distribuidor,Efectivo,México
200041,97,30,02/05/2024 00:00,3,160.79,0,Tienda,Yape/Plin,México
200214,128,8,12/11/2024 00:00,6,54.69,0,Web,Tarjeta,México
200056,210,7,23/12/2023 00:00,2,24825,0,Web,Tarjeta,México
200155,68,38,01/07/2024 00:00,5,552.56,0,Web,Tarjeta,México
200077,111,51,25/03/2025 00:00,1,514.13,0,Web,Yape/Plin,México
200200,82,23,21/12/2025 00:00,3,153.57,0,Tienda,Tarjeta,México
200232,118,15,26/05/2023 00:00,5,79.71,0,Tienda,Efectivo,México
200087,115,4,22/04/2023 00:00,5,17.81,0,Distribuidor,Yape/Plin,México
200135,185,32,06/12/2025 00:00,2,445.38,0,Web,Transferencia,México
200207,193,18,03/03/2024 00:00,6,83.81,0,Marketplace,Efectivo,México
200151,148,4,27/11/2023 00:00,4,17.3,0,Marketplace,Efectivo,México
200252,154,55,28/05/2025 00:00,5,609.37,0,Web,Transferencia,México
200261,210,8,03/02/2023 00:00,3,56.16,0,Marketplace,Transferencia,México
200262,16,5,02/04/2023 00:00,1,4892,0,Tienda,Tarjeta,México
200263,89,56,15/06/2025 00:00,5,500.61,0,Web,Yape/Plin,México
200265,200,47,21/08/2025 00:00,2,518.72,0,Tienda,Efectivo,México
200266,31,23,14/01/2024 00:00,4,148.94,0,Marketplace,Yape/Plin,México
200274,118,45,06/10/2025 00:00,2,588.78,0,Tienda,Tarjeta,México
200303,39,40,07/01/2025 00:00,2,124.09,0,Marketplace,Efectivo,México
200310,55,5,06/11/2025 00:00,5,4612,0,Marketplace,Efectivo,México
200326,23,9,26/10/2025 00:00,-1,82.39,0,Tienda,Transferencia,México
200327,207,7,27/09/2024 00:00,3,24345,0,Marketplace,Tarjeta,México
200331,207,56,16/06/2023 00:00,1,57186,0,Distribuidor,Tarjeta,México
